dates,CCI_OECD,CCI_OECDE,FXTWBDI,GSCOMM,US_PPCE,PZTEXP,GPR,GPRT,GPRA,GFDWLDINF,GFDFTWORLD,MWRDPPP_GDP_DET,RPZTEXP,RGSCOMM,RGFDFTWORLD,LNGPR,LNGPRT,LNGPRA
1/1/1970,,,,101.39,19.377,3.35,114.30558,106.45992,116.4687,5.8015089,26.7545,,17.288538,523.24921,138.07349,473.8875389,466.7768576,475.7622567
2/1/1970,,,,103.1,19.454,3.35,113.88655,105.53148,114.63219,5.9928894,27.5294,,17.220108,529.96814,141.51022,473.5202777,465.9009297,474.1728655
3/1/1970,,,,105.56,19.502,3.35,108.93523,87.606911,123.38503,5.9061103,27.5567,,17.177725,541.27783,141.30191,469.0753485,447.2859888,481.5309791
4/1/1970,,,,103.1,19.601,3.35,108.29139,79.343224,128.46228,5.9156222,24.9238,,17.090965,525.99359,127.15575,468.4825649,437.378305,485.563532
5/1/1970,,,,101.19,19.663,3.35,151.49146,116.00743,184.52718,6.0060067,23.2944,,17.037075,514.6214,118.46819,502.0529254,475.3654241,521.779677
6/1/1970,,,,102.35,19.714,3.35,115.01668,79.187721,150.24014,5.8266935,22.6633,,16.993,519.17419,114.96043,474.5077161,437.1821249,501.2234947
7/1/1970,,,,102.02,19.786,3.31,133.10281,124.92,129.52391,5.6607208,24.0112,,16.729,515.61713,121.35449,489.1121837,482.7673532,486.3865497
8/1/1970,,,,102.81,19.838,3.31,130.96762,115.29671,144.95699,5.6296296,24.7464,,16.68515,518.2478,124.74242,487.4950117,474.7508893,497.6437078
9/1/1970,,,,105.88,19.927,3.31,217.05499,183.40361,248.34038,5.7719722,25.4881,,16.610628,531.33942,127.90736,538.0150732,521.1689243,551.4800305
10/1/1970,,,,106.16,20.026,3.31,139.45993,120.78535,145.71172,6.0442762,25.0555,,16.528513,530.11084,125.11485,493.777732,479.4015003,498.1630149
11/1/1970,,,,105.44,20.105,3.31,88.1866,97.080551,75.808456,6.1972632,25.5582,,16.463566,524.44666,127.1236,447.9455024,457.5541057,432.8209843
12/1/1970,,,,104,20.194,3.56,89.978539,82.850227,88.108765,6.0679593,26.7667,,17.628998,515.00446,132.54779,449.9571186,441.7034484,447.8572017
1/1/1971,,,,107.64,20.237,3.56,101.70838,92.217606,108.07713,5.8257122,27.9385,,17.591539,531.89703,138.05653,462.2109699,452.4151067,468.2845139
2/1/1971,,,,110.99,20.296,3.56,121.87318,120.88148,128.81038,5.7498789,28.1755,,17.540401,546.85651,138.82292,480.2980996,479.4810561,485.83414
3/1/1971,,,,108.73,20.363,3.56,107.90684,95.053368,113.32467,5.624404,29.3542,,17.482689,533.95868,144.15459,468.1268262,455.4438502,473.0256885
4/1/1971,,,,108.91,20.443,3.56,113.98463,94.610405,125.79533,5.5601301,30.2569,,17.414274,532.74957,148.00616,473.6063615,454.9767459,483.4656221
5/1/1971,,,,106.39,20.528,3.56,89.548401,70.572708,105.99454,5.7601504,29.4825,,17.342167,518.26776,143.62091,449.4779272,425.6643498,466.3387583
6/1/1971,,,,107.82,20.619,3.56,90.15181,82.297539,98.646324,5.9764714,29.7243,,17.265629,522.91577,144.15976,450.1495027,441.0341204,459.1540969
7/1/1971,,,,105.55,20.681,3.56,116.08878,109.68445,117.65361,6.0334039,29.1921,,17.213867,510.37183,141.15421,475.4355243,469.7607607,476.7744799
8/1/1971,,,,104.93,20.741,3.56,97.841728,93.380211,93.061363,6.1243577,29.7714,,17.164072,505.90619,143.53888,458.3351153,453.6679449,453.3259093
9/1/1971,,,,103.75,20.772,3.56,95.921844,91.311508,86.030914,6.0901914,29.4305,,17.138456,499.47043,141.68352,456.3533735,451.4276826,445.4706697
10/1/1971,,,,105.98,20.804,3.56,101.86267,103.51574,90.456635,5.8660517,28.2564,,17.112093,509.42126,135.82196,462.3625534,463.9723678,450.4870565
11/1/1971,,,,108.29,20.847,3.56,112.60488,120.2058,98.295387,5.705039,28.4367,,17.076797,519.45123,136.40668,472.3885054,478.9205274,458.7977098
12/1/1971,,,,110.46,20.929,3.56,134.92668,114.91473,156.41969,5.6750593,30.9399,,17.009892,527.78442,147.83267,490.473152,474.4190375,505.2542715
1/1/1972,,,,113.27,21.015,3.56,107.67568,92.116371,120.98698,5.5959973,32.0132,,16.940281,538.99597,152.33499,467.9123746,452.305268,479.5682937
2/1/1972,,,,111.56,21.098,3.56,96.545647,83.507774,108.33786,5.7997284,33.181,,16.873638,528.77051,157.27083,457.0015922,442.4939729,468.5254677
3/1/1972,,,,111.34,21.128,3.56,85.073952,68.163857,102.20372,5.8664255,33.581,,16.849678,526.97839,158.94073,444.3520902,422.1914468,462.6968076
4/1/1972,,,,111.99,21.16,3.56,130.44696,97.526756,164.27785,5.7399125,33.9662,,16.824196,529.2533,160.5208,487.0966707,458.0126761,510.1559202
5/1/1972,,,,112.79,21.207,3.56,157.06137,155.09183,154.88695,5.7589264,34.5987,,16.786909,531.85266,163.14755,505.6636621,504.4017393,504.2695496
6/1/1972,,,,113.84,21.239,3.56,126.81707,113.30937,131.32846,5.6394286,33.7354,,16.761618,535.99512,158.83705,484.2745654,473.0121865,487.7701513
7/1/1972,,,,113.89,21.315,3.56,97.44413,83.960052,100.57963,5.7913356,34.1967,,16.701853,534.31854,160.43491,457.9279188,443.0341114,461.0949752
8/1/1972,,,,115.54,21.377,3.56,92.613617,66.201355,109.45525,5.9911876,35.1085,,16.653412,540.48743,164.23492,452.8436183,419.2700931,469.551579
9/1/1972,,,,125.97,21.473,3.56,130.83099,90.904457,177.88307,6.1787901,34.5158,,16.57896,586.64368,160.74046,487.3906338,450.9809032,518.1126424
10/1/1972,,,,126.72,21.497,3.56,89.867989,72.582619,100.11343,6.5881343,34.7403,,16.56045,589.4776,161.60535,449.8341805,428.4725485,460.6303843
11/1/1972,,,,131.17,21.561,3.56,88.154556,75.481384,95.058525,6.698565,36.5031,,16.511293,608.36694,169.30151,447.9091592,432.3886056,455.4492755
12/1/1972,,,,144.16,21.63,3.56,82.811211,70.712494,89.414352,6.9727159,37.1123,,16.458622,666.48175,171.5779,441.6563451,425.8622276,449.3281206
1/1/1973,101.9943,104.6508,,150.09,21.695,3.56,78.512154,66.259926,89.866959,7.7121916,37.1373,100.5922,16.409311,691.81842,171.17908,436.3253441,419.358528,449.8330343
2/1/1973,101.6766,104.1135,,149.65,21.809,3.56,59.873119,48.129456,67.425751,7.9657378,37.3332,101.1823,16.323536,686.18463,171.18254,409.222764,387.3894381,421.1027007
3/1/1973,101.3518,103.4958,27.1461,153.19,21.964,3.56,78.528023,78.906685,69.102371,8.695653,37.3221,101.60542,16.208342,697.45947,169.92397,436.3455542,436.8265952,423.5589043
4/1/1973,101.0325,102.8677,27.3374,148.95,22.127,3.56,86.568069,77.286751,92.402992,9.4995747,35.379,101.83725,16.088942,673.15948,159.89063,446.0931029,434.7522544,452.6159359
5/1/1973,100.777,102.4102,27.1878,165.14,22.236,3.56,72.211716,61.225578,78.410088,10.17307,35.213,101.88284,16.010075,742.66956,158.36032,427.9602304,411.4565043,436.1952593
6/1/1973,100.6226,102.1955,26.7725,172.09,22.363,3.56,66.124062,61.929398,65.429169,10.634721,35.3733,101.92554,15.919152,769.53003,158.1778,419.1532705,412.5994994,418.0968168
7/1/1973,100.5675,102.1258,26.3869,183.61,22.444,3.56,84.712395,75.233078,85.151535,11.157543,36.1511,101.66083,15.8617,818.08057,161.07245,443.9261931,432.0591001,444.4432434
8/1/1973,100.5943,102.0798,26.6781,218.39,22.703,4.31,85.832939,72.953133,98.851341,11.970076,34.5816,101.63754,18.984276,961.94336,152.32172,445.2402837,428.9817221,459.3617116
9/1/1973,100.6028,101.9681,26.7415,199.38,22.793,4.31,78.704033,72.9254,77.414612,12.381348,35.515,101.46746,18.909315,874.74225,155.81538,436.5694399,428.9437001,434.9175548
10/1/1973,100.4467,101.6517,26.6379,193.08,22.922,4.31,197.29222,165.20294,251.31395,13.057714,35.8062,101.71768,18.802896,842.3349,156.20888,528.468598,510.7174658,552.6702954
11/1/1973,100.0237,101.0224,27.3773,196.15,23.11,4.31,133.74368,154.43187,112.29832,13.575214,31.0974,101.68146,18.649935,848.76678,134.56253,489.5925132,503.9753028,472.1158902
12/1/1973,99.4844,100.1943,27.7205,209.92,23.3,4.31,104.31681,120.73194,81.029884,14.291494,30.7744,101.72105,18.497854,900.94421,132.07896,464.7432519,479.3572716,439.4818025
1/1/1974,99.1554,99.4418,28.4859,236.8,23.523,10.11,98.54908,109.84111,79.905479,15.12,30.9435,101.22717,42.979214,1006.6743,131.54572,459.0554698,469.9034867,438.0844424
2/1/1974,99.103,99.1499,28.1033,244.29,23.797,10.11,87.671799,98.078583,69.796013,16.184055,31.356,100.93362,42.484348,1026.558,131.76451,447.3600286,458.5769025,424.5576888
3/1/1974,99.23,99.1599,27.6816,226.73,24.073,10.11,93.127625,109.27539,67.54512,16.470589,30.4922,100.43233,41.997257,941.84357,126.66556,453.3970864,469.387121,421.2795819
4/1/1974,99.3669,99.3152,27.4135,207.87,24.243,10.11,84.141968,78.347534,79.463669,16.847406,29.9148,100.35435,41.702759,857.44336,123.39562,443.2505467,436.1154494,437.5299923
5/1/1974,99.3464,99.3808,27.2436,197.46,24.482,10.11,79.973457,65.935654,86.426231,16.858236,28.6405,100.1191,41.295647,806.55176,116.98595,438.1694792,418.8679327,445.9291229
6/1/1974,99.1806,99.2598,27.5104,195.91,24.69,10.11,85.047623,89.14653,76.407837,17.13526,27.6705,100.07493,40.947754,793.47913,112.07169,444.321137,449.028142,433.6085269
7/1/1974,98.9475,99.0105,27.7256,229.42,24.872,10.11,103.60446,121.17929,75.086929,17.443609,26.0485,99.826614,40.648117,922.40271,104.73022,464.0580379,479.7271184,431.8646496
8/1/1974,98.7189,98.737,28.0935,245.68,25.132,10.11,92.666473,99.255051,76.670448,17.334818,23.3881,99.684181,40.2276,977.55847,93.061035,452.9006735,459.769281,433.9516341
9/1/1974,98.5133,98.492,28.2486,236.29,25.393,10.11,66.064522,68.830376,59.998516,17.774511,21.1353,99.254433,39.814121,930.53204,83.23278,419.0631871,423.1645159,409.4319829
10/1/1974,98.3511,98.3337,28.1869,270.17,25.575,11.16,70.664368,86.784012,42.513958,17.776974,23.0869,98.918907,43.636364,1056.3832,90.271362,425.7941457,446.3422411,374.9832446
11/1/1974,98.2771,98.385,28.132,292.69,25.767,11.16,84.200478,92.474472,65.480011,18.054558,22.6551,98.231773,43.311211,1135.9103,87.922928,443.3200598,452.6932628,418.174492
12/1/1974,98.2944,98.5925,28.1214,268.08,25.971,11.16,91.073135,86.410904,90.975502,17.534538,22.2091,97.649086,42.971004,1032.2283,85.514999,451.1662865,445.9113872,451.0590261
1/1/1975,98.4334,98.9062,28.1246,236.04,26.132,11.16,89.581825,88.673363,85.295448,16.782488,25.3774,96.980049,42.706261,903.26038,97.11235,449.5152453,448.495954,444.6121088
2/1/1975,98.6811,99.2225,27.9117,219.3,26.274,11.16,105.36065,119.31232,92.023239,15.841585,27.5487,96.560272,42.475452,834.66547,104.85156,465.7389227,478.1744593,452.2041143
3/1/1975,98.9701,99.4906,27.8758,205,26.363,11.16,106.51913,86.187416,122.6048,15.218855,27.6802,96.124489,42.332058,777.60498,104.9964,466.8324593,445.6524181,480.8966174
4/1/1975,99.2312,99.7251,28.2397,206.48,26.452,11.16,101.18145,94.661263,96.886574,15.147495,28.756,95.993034,42.189625,780.58368,108.71011,461.691544,455.0304867,457.3540954
5/1/1975,99.4037,99.8935,28.3277,191.18,26.558,11.16,85.110069,97.023201,62.349136,15.049181,29.3655,95.852821,42.021236,719.8584,110.57121,444.3945348,457.4950135,413.2749815
6/1/1975,99.508,99.9355,28.5075,188.87,26.724,11.16,89.933731,110.66495,59.123047,14.985406,29.6658,95.92498,41.760216,706.74298,111.00808,449.9073077,470.6507168,407.9620815
7/1/1975,99.5893,99.9401,29.1623,192.5,26.953,11.16,107.0883,137.91278,59.701408,14.820743,27.9564,95.978409,41.405411,714.20624,103.72278,467.3653728,492.6621456,408.9355605
8/1/1975,99.6448,99.9221,29.6759,209,27.07,11.16,113.30048,126.1431,85.219383,14.236002,27.4568,96.16713,41.226448,772.07239,101.42889,473.0043405,483.7416977,444.5228908
9/1/1975,99.7129,99.9337,29.935,212.95,27.204,11.16,85.271935,96.807991,67.925354,13.688806,26.2375,96.281097,41.02338,782.78931,96.447212,444.5845385,457.2729543,421.8409367
10/1/1975,99.8619,100.0853,30.0038,201.47,27.362,11.16,94.508636,101.0518,76.600662,13.280048,27.9768,96.44352,40.786491,736.31311,102.24691,454.8691217,461.5633257,433.8605719
11/1/1975,100.1354,100.4609,29.9841,191.05,27.538,11.16,87.127884,104.22381,60.388718,12.830647,28.6746,96.550644,40.525818,693.76862,104.12739,446.737697,464.6540606,410.0802299
12/1/1975,100.481,100.9923,30.2006,184.52,27.69,11.16,97.772522,88.121849,101.97929,12.597951,28.632,96.824623,40.30336,666.37775,103.40195,458.2643576,447.8720504,462.4769753
1/1/1976,100.7898,101.4866,30.1736,176.26,27.795,11.16,100.96117,105.32851,87.842369,12.496281,31.1224,97.126518,40.151108,634.14282,111.97121,461.4735987,465.7084133,447.5543947
2/1/1976,100.9476,101.7308,30.1523,177.71,27.831,12.03,65.892006,65.180565,58.623085,12.407898,30.8232,97.433174,43.225182,638.53259,110.75132,418.8017129,417.7161342,407.1128561
3/1/1976,101.0043,101.7516,30.3633,181.69,27.873,12.1,85.215538,99.845222,63.343204,12.741086,31.1181,97.635307,43.411186,651.84949,111.64245,444.5183788,460.3621207,414.8567624
4/1/1976,101.0386,101.6693,30.5808,193.24,27.936,12.17,76.084862,80.55864,63.8009,12.809443,30.8223,97.779129,43.563862,691.72394,110.33183,433.1849323,438.8985366,415.5767297
5/1/1976,101.0932,101.5822,30.6599,191.53,28.069,12.17,82.69223,95.644264,61.522831,12.79567,30.2393,97.839882,43.357441,682.35419,107.73202,441.5125644,456.0635725,411.9408342
6/1/1976,101.128,101.5264,30.7338,193.57,28.192,12.17,83.257996,84.295647,77.830772,12.186177,31.1005,97.869324,43.168274,686.61322,110.31676,442.1944172,443.4330227,435.453688
7/1/1976,101.1033,101.4829,30.634,183.99,28.335,12.17,96.19931,65.857224,127.4638,11.848342,30.7397,97.892418,42.950417,649.33826,108.48668,456.6422185,418.7489126,484.7832403
8/1/1976,101.0067,101.4465,30.6473,170.97,28.491,12.17,111.51832,115.01353,98.2705,11.824978,30.5989,97.936493,42.715244,600.08423,107.39848,471.4188882,474.5049774,458.772388
9/1/1976,100.8824,101.4256,31.2425,162.15,28.651,13.9,84.971329,81.002525,81.624313,12.232585,30.7837,97.986816,48.514885,565.94885,107.44372,444.2313894,439.4480327,440.2127171
10/1/1976,100.7931,101.4165,31.375,155.01,28.801,13.9,82.468697,90.381187,68.034416,12.428767,29.6318,98.009102,48.262215,538.21045,102.88462,441.2418791,450.4036137,422.0013695
11/1/1976,100.7991,101.4682,31.8399,151.32,28.932,13.9,71.75856,70.78759,70.968102,12.638103,29.4444,98.068253,48.04369,523.01947,101.77105,427.3307151,425.9683703,426.2230508
12/1/1976,100.8721,101.5443,31.9292,154.96,29.094,13.9,76.150406,84.84169,59.683762,12.901499,31.584,98.119461,47.776173,532.61841,108.55846,433.2710411,444.0787049,408.905999
1/1/1977,100.9635,101.5833,31.8698,154.97,29.263,13.9,68.387947,83.100479,44.687305,13.038878,30.4485,98.143417,47.500256,529.5766,104.05119,422.5196596,442.0050466,379.9689457
2/1/1977,101.0074,101.4513,32.0895,158.31,29.492,13.9,79.455872,89.877235,54.399097,13.26691,30.2378,98.214523,47.131424,536.78961,102.52882,437.5201798,449.8444684,399.6347554
3/1/1977,100.9858,101.1448,32.2102,163.92,29.64,13.9,75.528976,87.881645,53.268116,13.167444,29.9713,98.272392,46.896088,553.03644,101.11774,432.4516371,447.5990966,397.5337953
4/1/1977,100.9271,100.7451,32.1247,172.93,29.812,13.9,96.703491,99.981766,84.334862,12.936975,30.2208,98.364143,46.625519,580.06842,101.37126,457.1649503,460.4987829,443.4795326
5/1/1977,100.899,100.4939,32.165,170.63,29.963,13.9,90.837067,99.801826,73.946114,12.91056,29.7309,98.396889,46.390549,569.46899,99.22538,450.9067429,460.318648,430.3336639
6/1/1977,100.9612,100.5227,32.2002,159.06,30.131,13.9,82.9702,89.138016,67.201576,13.376918,30.7701,98.500748,46.131889,527.89484,102.12107,441.8481507,449.018591,420.76967
7/1/1977,101.0787,100.734,32.02,146.07,30.287,13.9,95.030609,103.63129,77.004768,13.434695,30.2773,98.503891,45.894279,482.28613,99.967972,455.419904,464.0839311,434.3867342
8/1/1977,101.192,100.9649,32.2554,139.79,30.428,14.85,88.248367,90.988029,76.598618,13.64537,30.3088,98.658836,48.803734,459.41238,99.608253,448.0155191,451.0727948,433.8579035
9/1/1977,101.2976,101.2104,32.3414,143.98,30.543,14.85,78.145142,86.733383,63.383793,13.22092,30.6046,98.689354,48.61998,471.40097,100.20168,435.8567892,446.283885,414.9208198
10/1/1977,101.4027,101.4589,32.16,147.46,30.685,14.85,95.637093,108.4035,81.357788,12.744388,29.9994,98.763145,48.394981,480.56055,97.765686,456.0560747,468.5860376,439.8856564
11/1/1977,101.4898,101.6597,32.0244,150.48,30.861,14.85,85.853432,94.832962,70.097275,12.272728,30.2915,98.663368,48.118984,487.60571,98.154633,445.2641563,455.2117049,424.988392
12/1/1977,101.5645,101.823,31.624,155.04,31.011,14.85,69.245461,72.156357,57.648838,11.853959,30.8059,98.653847,47.886234,499.95163,99.338623,423.7657598,427.8835389,405.437009
1/1/1978,101.6065,101.9157,31.4265,156.55,31.194,14.85,80.037025,93.614006,58.254406,10.315395,29.812,98.410461,47.605309,501.85934,95.569664,438.248934,453.9180009,406.4819729
2/1/1978,101.5914,101.9483,31.4404,162.11,31.339,14.85,99.008713,109.77779,77.942062,9.9537048,29.4944,98.481659,47.385048,517.27881,94.114044,459.5207856,469.8458232,435.5965756
